Review,Rating,One-word Review,Product ID
Except Battery 🔋 charging and Discharging all others are good.,5,Excellent,MOBGXTYZZBUPYFEC
"Great phone overall. Bought it for the stock Android software, but was pleasantly surprised by the wonderful camera and display. I was sceptical of curved displays, but it feels immersive now that I got a chance to use the phone. 68W charging is awesome. Great job Moto!",5,Perfect product!,MOBGXTYZZBUPYFEC
"Great mobile at this price range.
Display is awesome to view multimedia, especially curved display is amazing to use.
Camera quality is good in low light also.
Battery will lasts a day for normal users.
No heating issue.
Full charge will be done in 45 minutes.
Great UI to use

No cons in this mobile .

These are the things I noticed in this phone after 5 days of usage.",5,Wonderful,MOBGXTYZZBUPYFEC
Good product but need to improve in camera quality,4,Really Nice,MOBGXTYZZBUPYFEC
"Everything is fine in this mobile but there is a lot of heating issue and the battery is draining very quickly after the mobile gets heated.
And display, camera and UI is awesome.",4,Nice product,MOBGXTYZZBUPYFEC
"I just received yesterday and till now it is working fine, will give full review after 30 days",4,Nice product,MOBGXTYZZBUPYFEC
"Overall an awesome product at the price range.
Pictures are really good and most importantly video recording quality is superb.
performance, display etc.. all good.
A bit disappointed with battery backup as my older motorola gives me 2 days backup and this one is a little less. However, not much of an issue as charging is quick.",4,Good choice,MOBGXTYZZBUPYFEC
Jast OSM,5,Wonderful,MOBGXTYZZBUPYFEC
"Great product
Insane value for money
A premium experience",5,Best in the market!,MOBGXTYZZBUPYFEC
Ultimate performance 👍,5,Classy product,MOBGXTYZZBUPYFEC
Beautiful mobile,5,Wonderful,MOBGXTYZZBUPYFEC
Nice phone,5,Highly recommended,MOBGXTYZZBUPYFEC
Lovely,5,Mind-blowing purchase,MOBGXTYZZBUPYFEC
Very good product. No lag no heating. Screen protector need to provide along with phone. It will be good for user,5,Just wow!,MOBGXTYZZBUPYFEC
"A sleek, beautiful phone at 23k is a stealer. The camera is awesome in this price range. Design is absolutely gonna blow your mind.
Stock Android experience is something I am a fan of so I liked it but it's subjective. The frequently asked question is whether a curved display is good. Even I am using curved display for the first time but I am enjoying the experience. Its definitely more prone to damage but GG5 will give some added protection but you will have to be more careful while handlin...
READ MORE",4,Worth the money,MOBGXTYZZBUPYFEC
"The look of the phone is nice. The camera is excellent..but only the problem is mobile heats fast after using it for some time, which I don't like.",4,Very Good,MOBGXTYZZBUPYFEC
"Nice, I am so happy, camera has improved more... 👌",5,Fabulous!,MOBGXTYZZBUPYFEC
Allrounder mobile for moderate users nice camera,4,Nice product,MOBGXTYZZBUPYFEC
Little heating issue remaining good,4,Nice product,MOBGXTYZZBUPYFEC
"Battery not back up
Phone, charger full heat",3,Nice,MOBGXTYZZBUPYFEC
Mobile over heating problem just ok mobile,3,Good,MOBGXTYZZBUPYFEC
"Pros:
1. phone looks good , slim and elegant and has a nice grip
2. Adequate screen brightness
3. Good Speakers
4. Practically no bloatware

Cons:
1. Hanging problem: There seems to be a hanging problem. The phone lags at times.
2. The back case has provided with the phone , needs improvement. It broke while fixing. Had to place an order for a new case.",3,Just okay,MOBGXTYZZBUPYFEC
"Mobile is heating while charging.
Battery performance is not good.
There is no app lock for applications.
There is no default gallery, and music apps. Remaining all ui,camera, performance wise all good.",3,Decent product,MOBGXTYZZBUPYFEC
Getting fast heat phone,3,Just okay,MOBGXTYZZBUPYFEC
"I would like to say - This is the best ever phone under 25k compared to other's phone segment.
Performance, display and battery is top notch - 5/5
Camera is 4/5

If you want more life on battery, please keep the display refresh rate in auto mode. You'll get a better battery life on the phone.

And does anyone have the heating issues while charging ?
To avoid that, keep the wifi or data, bluetooth and location off while charging. Because I tried, really it works.",5,Must buy!,MOBGXTYZZBUPYFEC
It's overall good but the front camera is very bad i am happy this phone is only the front camera is bad if you are a camera lover please don't go on this phone over all good profane looks very handsome and slim 🤞,4,Wonderful,MOBGXTYZZBUPYFEC
"Great phone in this price range. Brilliant camera, excellent display, amazing simple look, simple OS made this phone greatest ever phone in this price segment.",5,Perfect product!,MOBGXTYZZBUPYFEC
Good value,5,Brilliant,MOBGXTYZZBUPYFEC
Best mobile value of money,5,Worth every penny,MOBGXTYZZBUPYFEC
Good perfomense,5,Simply awesome,MOBGXTYZZBUPYFEC
"awesome phone ,performance is very smooth and easy to use , design is good but battery performance is near about 5 hours in heavy use.....",5,Must buy!,MOBGXTYZZBUPYFEC
Worth to buy handy light wait superb look,5,Best in the market!,MOBGXTYZZBUPYFEC
Good,3,Decent product,MOBGXTYZZBUPYFEC
There is no fast charging,3,Just okay,MOBGXTYZZBUPYFEC
"It is the best phone in this price segment. Display quality is great and looks good too, camera could be better but still good enough. Congratulations to motorala for this amazing move.",5,Just wow!,MOBGXTYZZBUPYFEC
Amazing super phone from Motorola.Thanks to Flipkart,5,Fabulous!,MOBGXTYZZBUPYFEC
Supper camera phone,5,Terrific purchase,MOBGXTYZZBUPYFEC
Over all good mobile phone.,4,Worth the money,MOBGXTYZZBUPYFEC
Best segment killer,5,Simply awesome,MOBGXTYZZBUPYFEC
Super,5,Perfect product!,MOBGXTYZZBUPYFEC
Good,4,Wonderful,MOBGXTYZZBUPYFEC
"Awesome phone no lag, no heating issue, good battery backup, waterproof phone with nice build quality. Smart water touch is perfect.",5,Highly recommended,MOBGXTYZZBUPYFEC
Very good,5,Great product,MOBGXTYZZBUPYFEC
Nice Product,4,Good choice,MOBGXTYZZBUPYFEC
Super 😍,5,Perfect product!,MOBGXTYZZBUPYFEC
"The product is excellent Moto is ruling the market but I hate one thing about Flipkart is that I ordered the phone on 19 June but they have delivered me on 28 June basically a week of time plus I upgraded my membership in between to VIP so that I could get a delivery fast but it didn't effect anything so except for that everything in the phone is superb it's value for money and the people who are trying to buy Moto edge 50 fusion especially in red colour I could say it's a popping colour and...
READ MORE",5,Must buy!,MOBGXTYZZBUPYFEC
"Very good phone at this price segment,camara quality is best.Phone has some heating issue I hope Motorola fix this, display quality is osm.",5,Awesome,MOBGXTYZZBUPYFEC
Good,4,Wonderful,MOBGXTYZZBUPYFEC
Best quality p,4,Really Nice,MOBGXTYZZBUPYFEC
Affordable phone of the motorola. Such my experience is very good with Flipkart buy.I used this mobile from last 20 day I can't find any issue in this mobile.,5,Terrific,MOBGXTYZZBUPYFEC
Very nice product good performance all factors,5,Best in the market!,MOBGXTYZZBUPYFEC
Battery drains very fast.,2,Slightly disappointed,MOBGXTYZZBUPYFEC
Camera is best in class also in budget. Display is very clear n Brite. Look like premium phone .👌✨,5,Best in the market!,MOBGXTYZZBUPYFEC
"Awesome, Value for money 💰
Battery, camera quality and build quality also good
Go for it 👍",5,Terrific,MOBGXTYZZBUPYFEC
Great phone purchase it without any problem.....,5,Terrific,MOBGXTYZZBUPYFEC
Excellent,5,Brilliant,MOBGXTYZZBUPYFEC
Good product,5,Brilliant,MOBGXTYZZBUPYFEC
I like so much...,5,Simply awesome,MOBGXTYZZBUPYFEC
VERY GOOD,5,Wonderful,MOBGXTYZZBUPYFEC
Facing a big issue in the network and calling it has the poorest call quality and also face response issues on screen.,2,Moderate,MOBGXTYZZBUPYFEC
"Image clearity was super
Best Mobile Phone in this price range",5,Fabulous!,MOBGXTYZZBUPYFEC
"Too much hang during work on different different apps camera quality not up to the mark. Phone design is good but performance is very low, I do not expect this type of issue in this range of phones.",3,Just okay,MOBGXTYZZBUPYFEC
Super Se Upper,5,Fabulous!,MOBGXTYZZBUPYFEC
Super phone,5,Just wow!,MOBGXTYZZBUPYFEC
"Battery is very bad, not even 24hrs coming.
Only camera is very good.",1,Very poor,MOBGXTYZZBUPYFEC
More heating,1,Don't waste your money,MOBGXTYZZBUPYFEC
"Premium look, nice camera, battery little bit drains while in 5g use- expect it to get better with updates, overall great phone",5,Wonderful,MOBGXTYZZBUPYFEC
Value for money,4,Good choice,MOBGXTYZZBUPYFEC
Good mobile 📲,5,Super!,MOBGXTYZZBUPYFEC
All rounder phone under this budget,5,Super!,MOBGXTYZZBUPYFEC
"Perfect phone under 30K, Just go for it.
Motorola rocked.",5,Great product,MOBGXTYZZBUPYFEC
Good quality,4,Wonderful,MOBGXTYZZBUPYFEC
Awesome product 👍👍👍,5,Terrific purchase,MOBGXTYZZBUPYFEC
"Except battery heating and vegan leather corner
finishing",5,Brilliant,MOBGXTYZZBUPYFEC
Good Camera Quality,5,Terrific purchase,MOBGXTYZZBUPYFEC
Some time lags ...but not all the time .. battery is great. Display is great. Worth of money. This phone will satisfy all class people. Am sure of it .,4,Good quality product,MOBGXTYZZBUPYFEC
Great I 💕,5,Just wow!,MOBGXTYZZBUPYFEC
Camera quality and performance is too good but coming battery side it will down fastly but it's worth for this price compare to others phone,5,Awesome,MOBGXTYZZBUPYFEC
Excellent,5,Mind-blowing purchase,MOBGXTYZZBUPYFEC
Exllent phone,4,Nice product,MOBGXTYZZBUPYFEC
The packing is nice and good too,5,Best in the market!,MOBGXTYZZBUPYFEC
Reliable and valuable too,5,Mind-blowing purchase,MOBGXTYZZBUPYFEC
This product is so good,5,Wonderful,MOBGXTYZZBUPYFEC
Good,5,Worth every penny,MOBGXTYZZBUPYFEC
Wonderful product from moto,5,Terrific purchase,MOBGXTYZZBUPYFEC
Very good,5,Just wow!,MOBGXTYZZBUPYFEC
"Nice phone, no heating very smooth phone and camera is also fantastic, love u moto, very nice budget phone, you can take it blindly, not any issue only haptics is not good",5,Excellent,MOBGXTYZZBUPYFEC
Mind blowing phone this price,5,Super!,MOBGXTYZZBUPYFEC
"This fusion phone is worth money phone, I had purchased this phone only for camera quality, and the night mode of this phone like awesome,but on the other side battery drainage n heat problem is also there, but other wise performance are good.


After 4 months I m using this phone, updating feedback there is huge battery issue.",4,Good quality product,MOBGXTYZZBUPYFEC
Good mobile phone with good features and looks,5,Perfect product!,MOBGXTYZZBUPYFEC
Good Phone 👍,4,Value-for-money,MOBGXTYZZBUPYFEC
All specifications super but battery discharge quickly,4,Good quality product,MOBGXTYZZBUPYFEC
Best' phone,5,Great product,MOBGXTYZZBUPYFEC
Best in se,5,Highly recommended,MOBGXTYZZBUPYFEC
Awesome phone,5,Just wow!,MOBGXTYZZBUPYFEC
Hanging problem,2,Expected a better product,MOBGXTYZZBUPYFEC
"Very good and awesome, battery life and camera is good and better",5,Brilliant,MOBGXTYZZBUPYFEC
Awesome mobile phone the best new feature,5,Wonderful,MOBGXTYZZBUPYFEC
"Starting with the review , When we open the box I liked the perfume smell😂🖤. The packaging is very good. The display is a killer one . Looks like a flagship phone. Camera quality is amazing and the front camera is also best. The performance is very good . If you need only gaming performance please choose other mobile. This performance is also very good and it is an excellent all rounder phone. Very much value for money. Its a comeback for Motorola with this 50 series mobiles . Everything is...
READ MORE",5,Must buy!,MOBGXTYZZBUPYFEC
Definitely a value for money phone...,4,Value-for-money,MOBGXTYZZBUPYFEC
Good luck,5,Good,MOBGXTYZZBUPYFEC
Wonderful 😘 overall I liked it !! Must buy in this price range! Buying Flipkart you get a good discount !?,5,Perfect product!,MOBGXTYZZBUPYFEC
Super 💯,4,Good choice,MOBGXTYZZBUPYFEC
Value for money......very interesting features in this price range....just go for it.😀😀,5,Must buy!,MOBGXTYZZBUPYFEC
"After Taking Selfi Picture Face Tilt, Not Good Selfi, Anyone Suggests me for settings if any",1,Horrible,MOBGXTYZZBUPYFEC
Excellent,5,Simply awesome,MOBGXTYZZBUPYFEC
"Best Camera, Best Performance, Best Display, Best Battery Backup, Fastest Charging Time.
All Is Best

.",5,Best in the market!,MOBGXTYZZBUPYFEC
Good 👍,5,Classy product,MOBGXTYZZBUPYFEC
"These are the reviews after 15days of use.
I've been using Moto phones since 2015, but this one is something special.. it is super easy to operate without any malware apps and also has some useful dedicated moto apps. The camera department has done some amazing job, earlier Moto cameras were the weakest for them. The battery is really good, and has a turbo charger (within the box). The feeling while holding the phone is also great light weight with curvy edges. Something that can be said as a...
READ MORE",5,Excellent,MOBGXTYZZBUPYFEC
Not bad,5,Super!,MOBGXTYZZBUPYFEC
It is very good.,5,Must buy!,MOBGXTYZZBUPYFEC
The product is Very bad As its battery is used to drain in Night up to 12 % even if u don't use this phone just kept as it is and Its Screen Heats Too much even u don't use phone then also Start Heating Overall don't buy this phone,1,Worthless,MOBGXTYZZBUPYFEC
Good 👍😊,5,Excellent,MOBGXTYZZBUPYFEC
"Everything is good except battery ,12-13 hrs of backup,and fast charging stops while phone is in use . Earlier I was using other moto mobile, was not facing the above issues.",4,Pretty good,MOBGXTYZZBUPYFEC
Absulatly good,4,Good choice,MOBGXTYZZBUPYFEC
Overall value for money,5,Just wow!,MOBGXTYZZBUPYFEC
As expected 🔥,5,Excellent,MOBGXTYZZBUPYFEC
Excellent,5,Wonderful,MOBGXTYZZBUPYFEC
Nice product thanks moto..... 💕,5,Awesome,MOBGXTYZZBUPYFEC
Good product as usual I got from Motorola and delivery by Flipkart.,5,Best in the market!,MOBGXTYZZBUPYFEC
Good,3,Good,MOBGXTYZZBUPYFEC
ALL over good phone.,5,Simply awesome,MOBGXTYZZBUPYFEC
Wow,5,Wonderful,MOBGXTYZZBUPYFEC
Superb,3,Good choice,MOBGXTYZZBUPYFEC
Good phone loveit,4,Very Good,MOBGXTYZZBUPYFEC
Good.,5,Super!,MOBGXTYZZBUPYFEC
"Superb photo clarity , premium feel",5,Best in the market!,MOBGXTYZZBUPYFEC
